itemString,itemName,stackSize,quantity,price,otherPlayer,player,time,source
i:22446,Greater Planar Essence,1,2,60798,Anon7285,Bluemage,1772319129,Auction
i:22446,Greater Planar Essence,1,1,59755,Anon589,Bluemage,1772319383,Auction
i:22446,Greater Planar Essence,1,2,59755,Anon7286,Bluemage,1772319399,Auction
i:22446,Greater Planar Essence,1,3,59755,Anon7287,Bluemage,1772319506,Auction
i:22446,Greater Planar Essence,1,1,60798,Anon7288,Bluemage,1772320059,Auction
i:22446,Greater Planar Essence,1,1,59755,Anon7289,Bluemage,1772320056,Auction
i:22446,Greater Planar Essence,1,3,59755,Anon7290,Bluemage,1772320074,Auction
i:22445,Arcane Dust,1,2,14713,Anon7291,Bluemage,1772320609,Auction
i:22445,Arcane Dust,1,3,11526,Anon7137,Bluemage,1772341765,Auction
i:22445,Arcane Dust,1,9,11526,Anon7292,Bluemage,1772341674,Auction
i:11176,Dream Dust,1,2,4767,Anon7293,Bluemage,1772340913,Auction
i:11082,Greater Astral Essence,1,1,8571,Anon5932,Bluemage,1772340949,Auction
i:11176,Dream Dust,1,1,4767,Anon7294,Bluemage,1772341202,Auction
i:22445,Arcane Dust,1,6,11526,Anon7295,Bluemage,1772341868,Auction
i:22445,Arcane Dust,1,4,11526,Anon7296,Bluemage,1772341985,Auction
i:22445,Arcane Dust,1,2,11526,Anon2080,Bluemage,1772342012,Auction
i:22445,Arcane Dust,1,17,11526,Anon7297,Bluemage,1772342110,Auction
i:22445,Arcane Dust,1,5,11526,Anon3191,Bluemage,1772342172,Auction
i:11082,Greater Astral Essence,1,2,8571,Anon7298,Bluemage,1772342248,Auction
i:11082,Greater Astral Essence,1,2,8571,Anon7299,Bluemage,1772342251,Auction
i:11176,Dream Dust,1,6,4767,Anon7300,Bluemage,1772342387,Auction
i:11082,Greater Astral Essence,1,2,8571,Anon7301,Bluemage,1772343204,Auction
i:11176,Dream Dust,1,27,4767,Anon7302,Bluemage,1772343275,Auction
i:11176,Dream Dust,1,65,4767,Anon7303,Bluemage,1772343300,Auction
i:11176,Dream Dust,1,3,4767,Anon7304,Bluemage,1772343418,Auction
i:11082,Greater Astral Essence,1,2,8571,Anon7305,Bluemage,1772343790,Auction
i:11176,Dream Dust,1,3,4767,Anon7306,Bluemage,1772344916,Auction
i:11176,Dream Dust,1,26,4767,Anon7307,Bluemage,1772344984,Auction
i:22445,Arcane Dust,1,10,16561,Anon1468,Bluemage,1772345001,Auction
i:22445,Arcane Dust,1,1,12176,Anon7308,Bluemage,1772353484,Auction
i:22445,Arcane Dust,1,2,12176,Anon7309,Bluemage,1772353744,Auction
i:22445,Arcane Dust,1,2,12176,Anon7310,Bluemage,1772353809,Auction
i:22445,Arcane Dust,1,13,12176,Anon520,Bluemage,1772354499,Auction
i:22445,Arcane Dust,1,3,13114,Anon7311,Bluemage,1772376733,Auction
i:22445,Arcane Dust,1,2,13114,Anon7312,Bluemage,1772376749,Auction
i:22445,Arcane Dust,1,16,13114,Anon7313,Bluemage,1772376776,Auction
i:22445,Arcane Dust,1,1,13114,Anon7314,Bluemage,1772376792,Auction
i:22445,Arcane Dust,1,5,13504,Anon7315,Bluemage,1772376806,Auction
i:22445,Arcane Dust,1,6,13504,Anon7316,Bluemage,1772376979,Auction
i:22445,Arcane Dust,1,1,14169,Anon7316,Bluemage,1772376994,Auction
i:22445,Arcane Dust,1,4,13504,Anon7317,Bluemage,1772377516,Auction
i:22445,Arcane Dust,1,6,14169,Anon7317,Bluemage,1772377525,Auction
i:22445,Arcane Dust,1,2,14169,Anon7318,Bluemage,1772377982,Auction
i:22446,Greater Planar Essence,1,4,57572,Anon7319,Bluemage,1772378714,Auction
i:22446,Greater Planar Essence,1,6,57572,Anon7320,Bluemage,1772381063,Auction
i:22446,Greater Planar Essence,1,2,57857,Anon7320,Bluemage,1772381074,Auction
i:22446,Greater Planar Essence,1,1,57857,Anon7321,Bluemage,1772381483,Auction
i:22445,Arcane Dust,1,8,14169,Anon7322,Bluemage,1772381566,Auction
i:22445,Arcane Dust,1,11,14169,Anon7323,Bluemage,1772381767,Auction
i:22446,Greater Planar Essence,1,1,57857,Anon7324,Bluemage,1772382332,Auction
i:22446,Greater Planar Essence,1,1,57857,Anon7325,Bluemage,1772382376,Auction
i:22445,Arcane Dust,1,4,14169,Anon7326,Bluemage,1772382428,Auction
i:22446,Greater Planar Essence,1,5,57857,Anon7326,Bluemage,1772382806,Auction
i:22445,Arcane Dust,1,2,16561,Anon7327,Bluemage,1772384296,Auction
i:22445,Arcane Dust,1,8,16561,Anon7328,Bluemage,1772384466,Auction
i:22445,Arcane Dust,1,5,14675,Anon7329,Bluemage,1772357537,Auction
i:22446,Greater Planar Essence,1,2,57877,Anon7330,Bluemage,1772357612,Auction
i:22445,Arcane Dust,1,16,14675,Anon7331,Bluemage,1772357621,Auction
i:11082,Greater Astral Essence,1,2,8571,Anon7332,Bluemage,1772362289,Auction
i:11082,Greater Astral Essence,1,5,8571,Anon7332,Bluemage,1772363034,Auction
i:22445,Arcane Dust,1,9,13114,Anon7333,Bluemage,1772373307,Auction
i:22445,Arcane Dust,1,4,13114,Anon7334,Bluemage,1772375354,Auction
i:22445,Arcane Dust,1,1,13114,Anon7335,Bluemage,1772375526,Auction
i:22445,Arcane Dust,1,1,13114,Anon7336,Bluemage,1772375743,Auction
i:22445,Arcane Dust,1,18,13114,Anon7337,Bluemage,1772375836,Auction
i:22445,Arcane Dust,1,11,13114,Anon7338,Bluemage,1772376014,Auction
i:22446,Greater Planar Essence,1,3,59130,Anon7339,Bluemage,1772392827,Auction
i:22446,Greater Planar Essence,1,3,59504,Anon7339,Bluemage,1772392837,Auction
i:22446,Greater Planar Essence,1,2,59504,Anon7340,Bluemage,1772393080,Auction
i:22449,Large Prismatic Shard,1,2,120355,Anon7341,Bluemage,1772397168,Auction
i:22446,Greater Planar Essence,1,3,58330,Anon7342,Bluemage,1772397301,Auction
i:22448,Small Prismatic Shard,1,1,35622,Anon7343,Bluemage,1772397389,Auction
i:22446,Greater Planar Essence,1,2,58330,Anon7344,Bluemage,1772397397,Auction
i:22446,Greater Planar Essence,1,1,58330,Anon7345,Bluemage,1772397644,Auction
i:22445,Arcane Dust,1,2,14722,Anon7345,Bluemage,1772397708,Auction
i:22445,Arcane Dust,1,18,14722,Anon7346,Bluemage,1772397747,Auction
i:22446,Greater Planar Essence,1,1,58330,Anon7346,Bluemage,1772397799,Auction
i:22445,Arcane Dust,1,5,14722,Anon7347,Bluemage,1772398258,Auction
i:22445,Arcane Dust,1,4,14722,Anon7348,Bluemage,1772398452,Auction
i:22445,Arcane Dust,1,1,14722,Anon7349,Bluemage,1772398539,Auction
i:22445,Arcane Dust,1,2,14722,Anon7350,Bluemage,1772398562,Auction
i:22445,Arcane Dust,1,4,14722,Anon7351,Bluemage,1772398591,Auction
i:22445,Arcane Dust,1,2,14722,Anon7352,Bluemage,1772398693,Auction
i:22445,Arcane Dust,1,1,14722,Anon7353,Bluemage,1772398705,Auction
i:22445,Arcane Dust,1,3,14722,Anon774,Bluemage,1772398782,Auction
i:22445,Arcane Dust,1,4,14722,Anon587,Bluemage,1772398936,Auction
i:22446,Greater Planar Essence,1,8,60141,Anon7354,Bluemage,1772409223,Auction
i:22446,Greater Planar Essence,1,5,60141,Anon7355,Bluemage,1772416255,Auction
i:22446,Greater Planar Essence,1,1,60141,Anon7356,Bluemage,1772416731,Auction
i:22446,Greater Planar Essence,1,3,60141,Anon7357,Bluemage,1772416936,Auction
i:22446,Greater Planar Essence,1,4,60141,Anon7358,Bluemage,1772416958,Auction
i:22446,Greater Planar Essence,1,3,60141,Anon7359,Bluemage,1772416992,Auction
i:22446,Greater Planar Essence,1,1,60141,Anon7360,Bluemage,1772417038,Auction
i:22446,Greater Planar Essence,1,1,60141,Anon7361,Bluemage,1772417086,Auction
i:22446,Greater Planar Essence,1,1,61214,Anon7362,Bluemage,1772417315,Auction
i:22446,Greater Planar Essence,1,1,61214,Anon7363,Bluemage,1772417334,Auction
i:22446,Greater Planar Essence,1,1,61214,Anon7364,Bluemage,1772417349,Auction
i:22446,Greater Planar Essence,1,1,61214,Anon7365,Bluemage,1772417485,Auction
i:22446,Greater Planar Essence,1,1,63090,Anon7366,Bluemage,1772418703,Auction
i:22446,Greater Planar Essence,1,1,64030,Anon7367,Bluemage,1772419190,Auction
i:22446,Greater Planar Essence,1,4,64030,Anon7368,Bluemage,1772419665,Auction
i:22446,Greater Planar Essence,1,1,64030,Anon4156,Bluemage,1772419694,Auction
i:22446,Greater Planar Essence,1,4,64030,Anon7369,Bluemage,1772419703,Auction
i:22446,Greater Planar Essence,1,2,58330,Anon7370,Bluemage,1772396919,Auction
i:22445,Arcane Dust,1,8,14722,Anon7371,Bluemage,1772396961,Auction
i:22445,Arcane Dust,1,4,14722,Anon7372,Bluemage,1772397041,Auction
i:22446,Greater Planar Essence,1,1,58330,Anon7373,Bluemage,1772397058,Auction
i:22445,Arcane Dust,1,2,14722,Anon7374,Bluemage,1772397122,Auction
i:22449,Large Prismatic Shard,1,6,120355,Anon7375,Bluemage,1772397129,Auction
i:22449,Large Prismatic Shard,1,5,120355,Anon7376,Bluemage,1772397149,Auction
i:22445,Arcane Dust,1,5,14722,Anon7377,Bluemage,1772397162,Auction
i:24271,Spellcloth,1,3,752866,Anon7378,Bluemage,1772428949,Auction
i:22446,Greater Planar Essence,1,1,65360,Anon7379,Bluemage,1772431220,Auction
i:22446,Greater Planar Essence,1,3,65360,Anon7380,Bluemage,1772431228,Auction
i:22446,Greater Planar Essence,1,1,65360,Anon7381,Bluemage,1772431248,Auction
i:22446,Greater Planar Essence,1,3,66310,Anon7381,Bluemage,1772431251,Auction
i:22445,Arcane Dust,1,4,16599,Anon7381,Bluemage,1772431264,Auction
i:22446,Greater Planar Essence,1,1,66310,Anon7382,Bluemage,1772431289,Auction
i:22446,Greater Planar Essence,1,3,66310,Anon7383,Bluemage,1772431290,Auction
i:22445,Arcane Dust,1,5,16599,Anon7384,Bluemage,1772431339,Auction
i:22445,Arcane Dust,1,2,16599,Anon7385,Bluemage,1772431357,Auction
i:22445,Arcane Dust,1,15,17860,Anon7384,Bluemage,1772431368,Auction
i:22445,Arcane Dust,1,4,17860,Anon7385,Bluemage,1772431373,Auction
i:22445,Arcane Dust,1,4,17860,Anon7386,Bluemage,1772431698,Auction
i:22445,Arcane Dust,1,3,17860,Anon7387,Bluemage,1772431955,Auction
i:22445,Arcane Dust,1,2,17860,Anon7388,Bluemage,1772432066,Auction
i:22445,Arcane Dust,1,12,16340,Anon7389,Bluemage,1772447073,Auction
i:22445,Arcane Dust,1,1,17376,Anon1301,Bluemage,1772449153,Auction
i:22445,Arcane Dust,1,6,16340,Anon7390,Bluemage,1772449433,Auction
i:22445,Arcane Dust,1,2,16340,Anon7391,Bluemage,1772449831,Auction
i:22445,Arcane Dust,1,13,16357,Anon7391,Bluemage,1772449835,Auction
i:22445,Arcane Dust,1,2,16340,Anon7392,Bluemage,1772450055,Auction
i:22445,Arcane Dust,1,20,16357,Anon7393,Bluemage,1772451026,Auction
i:22445,Arcane Dust,1,4,16357,Anon7394,Bluemage,1772451136,Auction
i:22445,Arcane Dust,1,1,16357,Anon7395,Bluemage,1772451221,Auction
i:22445,Arcane Dust,1,2,16423,Anon7393,Bluemage,1772451319,Auction
i:22445,Arcane Dust,1,8,16423,Anon7396,Bluemage,1772467606,Auction
i:22445,Arcane Dust,1,2,16530,Anon7396,Bluemage,1772467626,Auction
i:22445,Arcane Dust,1,8,16530,Anon7397,Bluemage,1772467637,Auction
i:22445,Arcane Dust,1,14,16530,Anon7398,Bluemage,1772468198,Auction
i:22445,Arcane Dust,1,3,16530,Anon7399,Bluemage,1772468640,Auction
i:22445,Arcane Dust,1,5,16055,Anon7400,Bluemage,1772438515,Auction
i:22445,Arcane Dust,1,4,16051,Anon7400,Bluemage,1772438523,Auction
i:22445,Arcane Dust,1,4,16055,Anon7401,Bluemage,1772438544,Auction
i:22445,Arcane Dust,1,2,16055,Anon7402,Bluemage,1772438576,Auction
i:22445,Arcane Dust,1,1,16055,Anon7403,Bluemage,1772438748,Auction
i:22445,Arcane Dust,1,5,16055,Anon754,Bluemage,1772439160,Auction
i:22445,Arcane Dust,1,4,16055,Anon7404,Bluemage,1772439197,Auction
i:22445,Arcane Dust,1,1,16340,Anon7405,Bluemage,1772439597,Auction
i:22445,Arcane Dust,1,15,16055,Anon7405,Bluemage,1772439601,Auction
i:22445,Arcane Dust,1,4,16055,Anon256,Bluemage,1772439774,Auction
i:22445,Arcane Dust,1,2,16055,Anon7405,Bluemage,1772439901,Auction
i:22445,Arcane Dust,1,8,16055,Anon4899,Bluemage,1772440022,Auction
i:22445,Arcane Dust,1,2,16146,Anon7406,Bluemage,1772440047,Auction
i:22445,Arcane Dust,1,4,16146,Anon7407,Bluemage,1772440167,Auction
i:22445,Arcane Dust,1,1,16146,Anon7408,Bluemage,1772440475,Auction
i:22445,Arcane Dust,1,4,16340,Anon7409,Bluemage,1772440667,Auction
i:22445,Arcane Dust,1,7,16340,Anon7410,Bluemage,1772440726,Auction
i:22445,Arcane Dust,1,1,16340,Anon7411,Bluemage,1772441181,Auction
i:22445,Arcane Dust,1,7,16340,Anon7412,Bluemage,1772441513,Auction
i:22445,Arcane Dust,1,6,16340,Anon7413,Bluemage,1772441693,Auction
i:22445,Arcane Dust,1,1,16340,Anon7414,Bluemage,1772441798,Auction
i:22445,Arcane Dust,1,8,16340,Anon7411,Bluemage,1772441905,Auction
i:22445,Arcane Dust,1,2,16340,Anon7415,Bluemage,1772441948,Auction
i:22445,Arcane Dust,1,1,16340,Anon7416,Bluemage,1772441959,Auction
i:22445,Arcane Dust,1,2,16055,Anon7417,Bluemage,1772437606,Auction
i:22445,Arcane Dust,1,6,16051,Anon7418,Bluemage,1772437664,Auction
i:22445,Arcane Dust,1,6,16051,Anon7419,Bluemage,1772437709,Auction
i:22445,Arcane Dust,1,6,16051,Anon7420,Bluemage,1772437750,Auction
i:22445,Arcane Dust,1,13,16340,Anon7421,Bluemage,1772438468,Auction
i:22445,Arcane Dust,1,25,16530,Anon7398,Bluemage,1772470264,Auction
i:22445,Arcane Dust,1,2,16530,Anon7422,Bluemage,1772470381,Auction
i:22445,Arcane Dust,1,11,16530,Anon7423,Bluemage,1772470905,Auction
i:22445,Arcane Dust,1,2,16815,Anon7423,Bluemage,1772470965,Auction
i:22449,Large Prismatic Shard,1,2,116843,Anon7424,Bluemage,1772473144,Auction
i:22445,Arcane Dust,1,6,14665,Anon7425,Bluemage,1772473780,Auction
i:22445,Arcane Dust,1,2,14665,Anon767,Bluemage,1772473845,Auction
i:22446,Greater Planar Essence,1,2,50245,Anon7426,Bluemage,1772473956,Auction
i:22446,Greater Planar Essence,1,5,50245,Anon7427,Bluemage,1772473993,Auction
i:22446,Greater Planar Essence,1,4,50245,Anon7428,Bluemage,1772474034,Auction
i:22445,Arcane Dust,1,4,14535,Anon7428,Bluemage,1772474076,Auction
i:22446,Greater Planar Essence,1,1,50245,Anon7429,Bluemage,1772474165,Auction
i:22446,Greater Planar Essence,1,1,50245,Anon5198,Bluemage,1772474256,Auction
i:22445,Arcane Dust,1,2,14535,Anon7430,Bluemage,1772474280,Auction
i:22445,Arcane Dust,1,8,14535,Anon7431,Bluemage,1772474776,Auction
i:22445,Arcane Dust,1,11,14630,Anon7431,Bluemage,1772474793,Auction
i:22449,Large Prismatic Shard,1,1,116842,Anon7432,Bluemage,1772475153,Auction
i:22449,Large Prismatic Shard,1,1,116842,Anon7433,Bluemage,1772475282,Auction
i:22445,Arcane Dust,1,3,14535,Anon7434,Bluemage,1772476572,Auction
i:22445,Arcane Dust,1,1,14535,Anon7435,Bluemage,1772476949,Auction
i:22445,Arcane Dust,1,4,14535,Anon7436,Bluemage,1772477011,Auction
i:22445,Arcane Dust,1,15,14535,Anon7437,Bluemage,1772477062,Auction
i:22445,Arcane Dust,1,12,14535,Anon7438,Bluemage,1772477520,Auction
i:22445,Arcane Dust,1,4,14535,Anon7439,Bluemage,1772477635,Auction
i:22445,Arcane Dust,1,10,14535,Anon7440,Bluemage,1772477818,Auction
i:22445,Arcane Dust,1,10,14535,Anon7441,Bluemage,1772477911,Auction
i:22445,Arcane Dust,1,5,14535,Anon7442,Bluemage,1772478026,Auction
i:22445,Arcane Dust,1,1,14535,Anon7443,Bluemage,1772478097,Auction
i:22445,Arcane Dust,1,4,14535,Anon7444,Bluemage,1772478224,Auction
i:22445,Arcane Dust,1,2,14535,Anon754,Bluemage,1772478236,Auction
i:22445,Arcane Dust,1,2,14630,Anon7081,Bluemage,1772478792,Auction
i:22445,Arcane Dust,1,2,14535,Anon7081,Bluemage,1772478795,Auction
i:22445,Arcane Dust,1,1,14535,Anon7445,Bluemage,1772479012,Auction
i:22445,Arcane Dust,1,7,14535,Anon7081,Bluemage,1772479318,Auction
i:22445,Arcane Dust,1,2,14535,Anon7446,Bluemage,1772479355,Auction
i:22446,Greater Planar Essence,1,1,54900,Anon7447,Bluemage,1772481693,Auction
i:22445,Arcane Dust,1,4,14250,Anon7448,Bluemage,1772486428,Auction
i:22445,Arcane Dust,1,10,14250,Anon7449,Bluemage,1772486455,Auction
i:22445,Arcane Dust,1,4,14250,Anon7450,Bluemage,1772486456,Auction
i:22445,Arcane Dust,1,39,14250,Anon7451,Bluemage,1772486458,Auction
i:22445,Arcane Dust,1,3,14250,Anon7452,Bluemage,1772486518,Auction
i:22445,Arcane Dust,1,1,14250,Anon7451,Bluemage,1772486820,Auction
i:22445,Arcane Dust,1,6,14250,Anon7453,Bluemage,1772486985,Auction
i:22445,Arcane Dust,1,8,14250,Anon7454,Bluemage,1772487013,Auction
i:22445,Arcane Dust,1,1,14250,Anon7362,Bluemage,1772487239,Auction
i:22445,Arcane Dust,1,4,14250,Anon7455,Bluemage,1772487371,Auction
i:22446,Greater Planar Essence,1,1,54900,Anon7456,Bluemage,1772487549,Auction
i:22445,Arcane Dust,1,10,14250,Anon7457,Bluemage,1772487622,Auction
i:22445,Arcane Dust,1,6,14250,Anon7458,Bluemage,1772488213,Auction
i:22446,Greater Planar Essence,1,1,51386,Anon7459,Bluemage,1772488590,Auction
i:22445,Arcane Dust,1,12,14250,Anon7460,Bluemage,1772488827,Auction
i:22445,Arcane Dust,1,10,14250,Anon7452,Bluemage,1772488861,Auction
i:22446,Greater Planar Essence,1,4,51386,Anon7461,Bluemage,1772488914,Auction
i:22449,Large Prismatic Shard,1,1,116166,Anon7433,Bluemage,1772488956,Auction
i:22449,Large Prismatic Shard,1,2,116166,Anon7462,Bluemage,1772489100,Auction
i:22445,Arcane Dust,1,6,14250,Anon7463,Bluemage,1772489202,Auction
i:22445,Arcane Dust,1,4,14250,Anon7464,Bluemage,1772489297,Auction
i:22445,Arcane Dust,1,7,14535,Anon7465,Bluemage,1772489458,Auction
i:22445,Arcane Dust,1,4,14250,Anon7465,Bluemage,1772489551,Auction
i:22445,Arcane Dust,1,10,14250,Anon7463,Bluemage,1772489577,Auction
i:22445,Arcane Dust,1,5,14250,Anon7466,Bluemage,1772489631,Auction
i:22445,Arcane Dust,1,2,14250,Anon7467,Bluemage,1772489787,Auction
i:22445,Arcane Dust,1,4,14250,Anon7468,Bluemage,1772489961,Auction
i:22446,Greater Planar Essence,1,4,54909,Anon7469,Bluemage,1772490170,Auction
i:22445,Arcane Dust,1,3,14250,Anon7470,Bluemage,1772490247,Auction
i:22446,Greater Planar Essence,1,1,54815,Anon7471,Bluemage,1772490538,Auction
i:22445,Arcane Dust,1,14,14250,Anon7471,Bluemage,1772490603,Auction
i:22446,Greater Planar Essence,1,1,54815,Anon7472,Bluemage,1772490735,Auction
i:22446,Greater Planar Essence,1,1,54909,Anon7472,Bluemage,1772490738,Auction
i:22449,Large Prismatic Shard,1,4,116166,Anon7473,Bluemage,1772490874,Auction
i:22445,Arcane Dust,1,8,14250,Anon7474,Bluemage,1772491031,Auction
i:22445,Arcane Dust,1,4,14250,Anon7475,Bluemage,1772491450,Auction
i:22445,Arcane Dust,1,10,14250,Anon7468,Bluemage,1772491622,Auction
i:22445,Arcane Dust,1,3,14250,Anon7476,Bluemage,1772491670,Auction
i:22445,Arcane Dust,1,2,14250,Anon7477,Bluemage,1772492113,Auction
i:22445,Arcane Dust,1,3,14250,Anon7478,Bluemage,1772492568,Auction
i:22445,Arcane Dust,1,8,14665,Anon7479,Bluemage,1772502496,Auction
i:22445,Arcane Dust,1,6,14250,Anon7480,Bluemage,1772502877,Auction
i:22445,Arcane Dust,1,5,14250,Anon653,Bluemage,1772502893,Auction
i:22445,Arcane Dust,1,6,14250,Anon7481,Bluemage,1772503080,Auction
i:22445,Arcane Dust,1,2,14250,Anon7482,Bluemage,1772503275,Auction
i:22445,Arcane Dust,1,15,14250,Anon7483,Bluemage,1772503388,Auction
i:22445,Arcane Dust,1,5,14250,Anon7484,Bluemage,1772503541,Auction
i:22445,Arcane Dust,1,10,14250,Anon7473,Bluemage,1772503614,Auction
i:22445,Arcane Dust,1,8,14250,Anon7485,Bluemage,1772503626,Auction
i:22445,Arcane Dust,1,15,14250,Anon7486,Bluemage,1772503641,Auction
i:22445,Arcane Dust,1,1,14250,Anon7487,Bluemage,1772503880,Auction
i:22445,Arcane Dust,1,1,14250,Anon7488,Bluemage,1772503884,Auction
i:22445,Arcane Dust,1,2,14250,Anon7472,Bluemage,1772503897,Auction
i:22445,Arcane Dust,1,2,14250,Anon7489,Bluemage,1772505881,Auction
i:22445,Arcane Dust,1,5,14678,Anon7490,Bluemage,1772506216,Auction
i:22445,Arcane Dust,1,1,14250,Anon7490,Bluemage,1772506341,Auction
i:22445,Arcane Dust,1,1,14250,Anon7491,Bluemage,1772506785,Auction
i:22445,Arcane Dust,1,11,14246,Anon7492,Bluemage,1772498010,Auction
i:22445,Arcane Dust,1,4,14246,Anon7493,Bluemage,1772498015,Auction
i:22445,Arcane Dust,1,9,14246,Anon7494,Bluemage,1772498106,Auction
i:22445,Arcane Dust,1,5,14246,Anon7396,Bluemage,1772498115,Auction
i:22446,Greater Planar Essence,1,2,63350,Anon7492,Bluemage,1772498169,Auction
i:22445,Arcane Dust,1,6,14246,Anon7495,Bluemage,1772498222,Auction
i:22445,Arcane Dust,1,10,14246,Anon7422,Bluemage,1772498295,Auction
i:22446,Greater Planar Essence,1,1,63350,Anon7493,Bluemage,1772498339,Auction
i:22446,Greater Planar Essence,1,2,63350,Anon7496,Bluemage,1772498358,Auction
i:22446,Greater Planar Essence,1,3,63350,Anon7497,Bluemage,1772498364,Auction
i:22445,Arcane Dust,1,1,14250,Anon7498,Bluemage,1772500134,Auction
i:22445,Arcane Dust,1,2,18801,Anon7499,Bluemage,1772501218,Auction
i:22445,Arcane Dust,1,40,18810,Anon7499,Bluemage,1772501220,Auction
i:22445,Arcane Dust,1,1,14250,Anon7500,Bluemage,1772501271,Auction
i:22445,Arcane Dust,1,1,14250,Anon7501,Bluemage,1772501664,Auction
i:22445,Arcane Dust,1,2,14250,Anon7502,Bluemage,1772501869,Auction
i:22449,Large Prismatic Shard,1,1,116166,Anon7503,Bluemage,1772494991,Auction
i:22449,Large Prismatic Shard,1,1,116166,Anon6745,Bluemage,1772495093,Auction
i:22446,Greater Planar Essence,1,4,55047,Anon7504,Bluemage,1772496614,Auction
i:22449,Large Prismatic Shard,1,1,116371,Anon7505,Bluemage,1772496627,Auction
i:22446,Greater Planar Essence,1,2,55047,Anon7506,Bluemage,1772496639,Auction
i:22447,Lesser Planar Essence,1,2,17100,Anon7507,Bluemage,1772496684,Auction
i:22445,Arcane Dust,1,23,14246,Anon1024,Bluemage,1772497087,Auction
i:22445,Arcane Dust,1,8,14246,Anon7508,Bluemage,1772497187,Auction
i:22445,Arcane Dust,1,2,14246,Anon7509,Bluemage,1772497203,Auction
i:22445,Arcane Dust,1,2,14246,Anon7510,Bluemage,1772497255,Auction
i:22445,Arcane Dust,1,1,14246,Anon7511,Bluemage,1772497261,Auction
i:22445,Arcane Dust,1,3,14246,Anon7512,Bluemage,1772497306,Auction
i:22445,Arcane Dust,1,1,14246,Anon7513,Bluemage,1772497316,Auction
i:22448,Small Prismatic Shard,1,1,36527,Anon7514,Bluemage,1772497328,Auction
i:22445,Arcane Dust,1,1,14246,Anon7515,Bluemage,1772497442,Auction
i:22445,Arcane Dust,1,4,14246,Anon7516,Bluemage,1772498033,Auction
i:21841,Netherweave Bag,3,3,100000,Anon7517,Bluemage,1772510951,Trade
i:22445,Arcane Dust,1,1,14250,Anon7518,Bluemage,1772507294,Auction
i:22445,Arcane Dust,1,2,14250,Anon7519,Bluemage,1772507342,Auction
i:22445,Arcane Dust,1,4,14250,Anon7520,Bluemage,1772507383,Auction
i:22445,Arcane Dust,1,2,14250,Anon7521,Bluemage,1772507390,Auction
i:22445,Arcane Dust,1,10,14250,Anon7522,Bluemage,1772507456,Auction
i:22445,Arcane Dust,1,2,14250,Anon7285,Bluemage,1772507478,Auction
i:22445,Arcane Dust,1,1,14250,Anon7523,Bluemage,1772507520,Auction
i:22445,Arcane Dust,1,2,14250,Anon7400,Bluemage,1772507555,Auction
i:22445,Arcane Dust,1,12,14250,Anon7524,Bluemage,1772507628,Auction
i:22445,Arcane Dust,1,3,14250,Anon7525,Bluemage,1772507790,Auction
i:22445,Arcane Dust,1,12,14250,Anon7526,Bluemage,1772507996,Auction
i:22445,Arcane Dust,1,6,14250,Anon7527,Bluemage,1772508224,Auction
i:22445,Arcane Dust,1,4,14250,Anon7528,Bluemage,1772508584,Auction
i:22445,Arcane Dust,1,3,14250,Anon6994,Bluemage,1772508844,Auction
i:22445,Arcane Dust,1,2,14250,Anon7529,Bluemage,1772508881,Auction
i:22445,Arcane Dust,1,2,14250,Anon7530,Bluemage,1772508908,Auction
i:22445,Arcane Dust,1,12,14250,Anon7531,Bluemage,1772508921,Auction
i:22445,Arcane Dust,1,2,14250,Anon7532,Bluemage,1772509043,Auction
i:22445,Arcane Dust,1,2,14250,Anon7533,Bluemage,1772509135,Auction
i:22445,Arcane Dust,1,4,14250,Anon7534,Bluemage,1772509160,Auction
i:22445,Arcane Dust,1,13,14250,Anon7535,Bluemage,1772509487,Auction
i:22445,Arcane Dust,1,11,14250,Anon7536,Bluemage,1772509527,Auction
i:22445,Arcane Dust,1,4,14250,Anon7537,Bluemage,1772509864,Auction
i:22445,Arcane Dust,1,15,14250,Anon7538,Bluemage,1772509911,Auction
i:22445,Arcane Dust,1,4,14250,Anon7539,Bluemage,1772510080,Auction
i:22445,Arcane Dust,1,3,14250,Anon7540,Bluemage,1772510498,Auction
i:22445,Arcane Dust,1,9,14250,Anon7541,Bluemage,1772510942,Auction
i:22445,Arcane Dust,1,5,14250,Anon7542,Bluemage,1772511019,Auction
i:22445,Arcane Dust,1,8,14250,Anon7543,Bluemage,1772511119,Auction
i:22445,Arcane Dust,1,4,14250,Anon7544,Bluemage,1772511160,Auction
i:22445,Arcane Dust,1,1,14250,Anon7545,Bluemage,1772511183,Auction
i:22445,Arcane Dust,1,33,14250,Anon7546,Bluemage,1772511246,Auction
i:22445,Arcane Dust,1,3,14250,Anon7405,Bluemage,1772511278,Auction
i:22445,Arcane Dust,1,4,14250,Anon7547,Bluemage,1772511390,Auction
i:22445,Arcane Dust,1,2,14250,Anon7548,Bluemage,1772511469,Auction
i:22445,Arcane Dust,1,1,14250,Anon7405,Bluemage,1772511660,Auction
i:22445,Arcane Dust,1,40,14250,Anon332,Bluemage,1772513372,Auction
i:22446,Greater Planar Essence,1,8,56335,Anon7549,Bluemage,1772513795,Auction
i:22445,Arcane Dust,1,3,14250,Anon7550,Bluemage,1772513992,Auction
i:22445,Arcane Dust,1,4,14250,Anon7551,Bluemage,1772513993,Auction
